payment_id,order_id,payment_method,payment_status,payment_date
PAY006978,O006978,Bank Transfer,Completed,2024-08-28 08:20:32
PAY000670,O000670,Credit Card,Completed,2024-08-28 08:28:32
PAY004431,O004431,Mobile Payment,Completed,2024-08-28 08:03:35
PAY004406,O004406,Credit Card,Completed,2024-08-28 08:39:18
PAY009754,O009754,Credit Card,Failed,
PAY006791,O006791,Mobile Payment,Completed,2024-08-28 13:24:52
PAY007263,O007263,Mobile Payment,Completed,2024-08-28 13:33:37
PAY008120,O008120,Bank Transfer,Completed,2024-08-28 16:49:11
PAY005668,O005668,Mobile Payment,Completed,2024-08-28 17:14:17
PAY008171,O008171,Mobile Payment,Completed,2024-08-28 17:27:39
PAY009344,O009344,Credit Card,Completed,2024-08-28 17:55:17
PAY002189,O002189,Bank Transfer,Completed,2024-08-28 20:08:09
PAY008587,O008587,Mobile Payment,Completed,2024-08-28 19:30:57
PAY007121,O007121,Bank Transfer,Completed,2024-08-28 21:55:16
PAY005049,O005049,Bank Transfer,Failed,
PAY000869,O000869,Credit Card,Completed,2024-08-29 01:19:15
PAY002073,O002073,Bank Transfer,Completed,2024-08-29 01:37:39
PAY006770,O006770,Bank Transfer,Completed,2024-08-29 11:20:31
PAY003499,O003499,Credit Card,Pending,
PAY000722,O000722,Bank Transfer,Completed,2024-08-29 12:52:35
PAY006267,O006267,Mobile Payment,Completed,2024-08-29 13:15:28
PAY001024,O001024,Credit Card,Completed,2024-08-29 16:03:07
PAY007031,O007031,Mobile Payment,Completed,2024-08-29 16:49:44
PAY008119,O008119,Bank Transfer,Completed,2024-08-29 18:08:34
PAY006850,O006850,Bank Transfer,Completed,2024-08-29 18:25:27
PAY005310,O005310,Bank Transfer,Completed,2024-08-29 20:28:28
PAY009735,O009735,Mobile Payment,Completed,2024-08-30 00:24:42
PAY003255,O003255,Bank Transfer,Completed,2024-08-30 00:23:33
PAY004708,O004708,Bank Transfer,Completed,2024-08-30 02:13:58
PAY004270,O004270,Credit Card,Completed,2024-08-30 04:13:42
PAY009086,O009086,Bank Transfer,Completed,2024-08-30 06:57:54
PAY003482,O003482,Bank Transfer,Completed,2024-08-30 07:15:32
PAY009042,O009042,Bank Transfer,Completed,2024-08-30 07:03:30
PAY008604,O008604,Credit Card,Completed,2024-08-30 07:18:14
PAY009317,O009317,Credit Card,Completed,2024-08-30 10:30:38
PAY001239,O001239,Credit Card,Completed,2024-08-30 10:59:33
PAY006448,O006448,Credit Card,Failed,
PAY009893,O009893,Mobile Payment,Completed,2024-08-30 13:39:17
PAY000992,O000992,Credit Card,Completed,2024-08-30 15:00:15
PAY001206,O001206,Mobile Payment,Completed,2024-08-30 16:04:16
PAY003463,O003463,Credit Card,Completed,2024-08-30 16:34:55
PAY001483,O001483,Credit Card,Completed,2024-08-30 17:19:19
PAY002592,O002592,Bank Transfer,Completed,2024-08-30 18:29:34
PAY006006,O006006,Bank Transfer,Completed,2024-08-30 22:02:50
PAY009853,O009853,Bank Transfer,Completed,2024-08-31 01:32:08
PAY004277,O004277,Bank Transfer,Completed,2024-08-31 02:45:03
PAY006323,O006323,Bank Transfer,Completed,2024-08-31 06:15:31
PAY000906,O000906,Credit Card,Completed,2024-08-31 07:06:37
PAY005268,O005268,Mobile Payment,Completed,2024-08-31 09:48:42
PAY000220,O000220,Bank Transfer,Completed,2024-08-31 12:23:13
PAY009782,O009782,Bank Transfer,Completed,2024-08-31 19:39:18
PAY002563,O002563,Mobile Payment,Completed,2024-09-01 03:07:02
PAY002882,O002882,Credit Card,Completed,2024-09-01 06:13:19
PAY000570,O000570,Bank Transfer,Completed,2024-09-01 07:34:58
PAY008788,O008788,Mobile Payment,Completed,2024-09-01 09:03:53
PAY001322,O001322,Credit Card,Completed,2024-09-01 10:32:20
PAY003326,O003326,Credit Card,Completed,2024-09-01 11:05:44
PAY003064,O003064,Mobile Payment,Completed,2024-09-01 12:21:35
PAY001545,O001545,Mobile Payment,Completed,2024-09-01 13:49:31
PAY002345,O002345,Credit Card,Completed,2024-09-01 17:41:45
PAY002703,O002703,Mobile Payment,Completed,2024-09-01 21:32:03
PAY009478,O009478,Credit Card,Completed,2024-09-01 21:27:26
PAY003878,O003878,Bank Transfer,Completed,2024-09-02 01:48:38
PAY005608,O005608,Bank Transfer,Pending,
PAY009106,O009106,Mobile Payment,Failed,
PAY001828,O001828,Bank Transfer,Completed,2024-09-02 07:35:38
PAY001105,O001105,Credit Card,Completed,2024-09-02 13:47:43
PAY004486,O004486,Mobile Payment,Completed,2024-09-02 14:35:54
PAY000932,O000932,Bank Transfer,Completed,2024-09-02 20:10:34
PAY003132,O003132,Mobile Payment,Completed,2024-09-02 19:58:51
PAY000515,O000515,Mobile Payment,Completed,2024-09-02 20:59:23
PAY006925,O006925,Bank Transfer,Completed,2024-09-02 21:27:11
PAY002023,O002023,Credit Card,Completed,2024-09-02 21:38:59
PAY005092,O005092,Bank Transfer,Completed,2024-09-03 01:05:55
PAY000177,O000177,Credit Card,Completed,2024-09-03 02:22:57
PAY007229,O007229,Credit Card,Completed,2024-09-03 05:28:20
PAY000664,O000664,Mobile Payment,Completed,2024-09-03 06:00:23
PAY002791,O002791,Mobile Payment,Completed,2024-09-03 10:12:05
PAY005513,O005513,Mobile Payment,Completed,2024-09-03 09:56:42
PAY005584,O005584,Bank Transfer,Completed,2024-09-03 12:08:25
PAY002460,O002460,Credit Card,Completed,2024-09-03 12:29:55
PAY008807,O008807,Mobile Payment,Completed,2024-09-03 18:20:41
PAY000905,O000905,Bank Transfer,Completed,2024-09-03 21:30:06
PAY000602,O000602,Bank Transfer,Completed,2024-09-04 06:54:01
PAY000397,O000397,Credit Card,Completed,2024-09-04 06:45:10
PAY001018,O001018,Credit Card,Completed,2024-09-04 07:41:37
PAY003855,O003855,Mobile Payment,Completed,2024-09-04 08:35:22
PAY008316,O008316,Bank Transfer,Completed,2024-09-04 11:26:00
PAY006692,O006692,Mobile Payment,Completed,2024-09-04 12:40:25
PAY005729,O005729,Credit Card,Completed,2024-09-04 14:50:23
PAY008612,O008612,Bank Transfer,Completed,2024-09-04 17:21:14
PAY009683,O009683,Bank Transfer,Completed,2024-09-04 17:34:17
PAY002176,O002176,Mobile Payment,Completed,2024-09-04 20:48:09
PAY005068,O005068,Bank Transfer,Completed,2024-09-04 21:19:25
PAY002921,O002921,Mobile Payment,Completed,2024-09-05 00:52:39
PAY003129,O003129,Mobile Payment,Completed,2024-09-05 02:15:00
PAY003131,O003131,Credit Card,Completed,2024-09-05 06:27:00
PAY000125,O000125,Bank Transfer,Completed,2024-09-05 09:07:53
PAY008453,O008453,Credit Card,Completed,2024-09-05 10:06:19
PAY009351,O009351,Mobile Payment,Completed,2024-09-05 15:01:33
PAY005806,O005806,Mobile Payment,Completed,2024-09-05 15:59:47
PAY008191,O008191,Bank Transfer,Completed,2024-09-05 16:39:32
PAY000765,O000765,Credit Card,Completed,2024-09-05 18:07:29
PAY006380,O006380,Bank Transfer,Completed,2024-09-05 22:52:33
PAY007934,O007934,Bank Transfer,Failed,
PAY008265,O008265,Credit Card,Completed,2024-09-05 23:30:13
PAY008647,O008647,Credit Card,Completed,2024-09-06 05:10:08
PAY006750,O006750,Credit Card,Failed,
PAY005762,O005762,Mobile Payment,Completed,2024-09-06 07:11:06
PAY008649,O008649,Credit Card,Completed,2024-09-06 08:48:14
PAY005686,O005686,Credit Card,Completed,2024-09-06 08:57:15
PAY005369,O005369,Bank Transfer,Completed,2024-09-06 09:41:22
PAY003668,O003668,Mobile Payment,Completed,2024-09-06 09:46:36
PAY009178,O009178,Bank Transfer,Completed,2024-09-06 10:42:21
PAY004830,O004830,Mobile Payment,Completed,2024-09-06 14:50:37
PAY003571,O003571,Bank Transfer,Completed,2024-09-06 15:49:58
PAY002551,O002551,Credit Card,Completed,2024-09-06 16:50:07
PAY005653,O005653,Mobile Payment,Completed,2024-09-06 20:50:56
PAY005835,O005835,Bank Transfer,Completed,2024-09-07 02:30:51
PAY005320,O005320,Mobile Payment,Completed,2024-09-07 02:37:31
PAY008827,O008827,Credit Card,Completed,2024-09-07 04:13:07
PAY000376,O000376,Bank Transfer,Completed,2024-09-07 04:28:52
PAY007510,O007510,Mobile Payment,Completed,2024-09-07 05:06:58
PAY004083,O004083,Mobile Payment,Completed,2024-09-07 05:24:44
PAY000099,O000099,Bank Transfer,Completed,2024-09-07 05:42:12
PAY000750,O000750,Bank Transfer,Completed,2024-09-07 09:45:39
PAY002407,O002407,Credit Card,Pending,
PAY000565,O000565,Mobile Payment,Completed,2024-09-07 11:03:03
PAY007723,O007723,Mobile Payment,Completed,2024-09-07 12:04:43
PAY009676,O009676,Bank Transfer,Completed,2024-09-07 13:34:41
PAY007787,O007787,Credit Card,Pending,
PAY003143,O003143,Mobile Payment,Pending,
PAY005711,O005711,Mobile Payment,Completed,2024-09-07 13:53:06
PAY007302,O007302,Mobile Payment,Completed,2024-09-07 14:32:16
PAY001723,O001723,Bank Transfer,Completed,2024-09-07 15:50:57
PAY002400,O002400,Bank Transfer,Completed,2024-09-07 16:05:00
PAY005759,O005759,Bank Transfer,Completed,2024-09-07 16:07:03
PAY009441,O009441,Credit Card,Completed,2024-09-07 19:34:16
PAY004250,O004250,Bank Transfer,Completed,2024-09-07 21:13:42
PAY009527,O009527,Mobile Payment,Completed,2024-09-07 23:05:43
PAY003471,O003471,Bank Transfer,Failed,
PAY004674,O004674,Bank Transfer,Completed,2024-09-08 00:32:57
PAY004252,O004252,Bank Transfer,Completed,2024-09-08 04:30:35
PAY004673,O004673,Mobile Payment,Completed,2024-09-08 04:58:24
PAY002773,O002773,Credit Card,Completed,2024-09-08 08:25:00
PAY002279,O002279,Credit Card,Completed,2024-09-08 08:47:21
PAY004974,O004974,Credit Card,Completed,2024-09-08 08:22:41
PAY003070,O003070,Credit Card,Completed,2024-09-08 09:53:47
PAY003825,O003825,Bank Transfer,Completed,2024-09-08 11:19:16
PAY008276,O008276,Credit Card,Completed,2024-09-08 12:40:30
PAY009367,O009367,Credit Card,Completed,2024-09-08 12:38:54
PAY008253,O008253,Mobile Payment,Completed,2024-09-08 12:28:38
PAY004879,O004879,Mobile Payment,Completed,2024-09-08 12:38:48
PAY009431,O009431,Mobile Payment,Pending,
PAY003381,O003381,Credit Card,Completed,2024-09-08 13:28:19
PAY002328,O002328,Mobile Payment,Pending,
PAY004264,O004264,Mobile Payment,Completed,2024-09-08 17:10:23
PAY005976,O005976,Credit Card,Pending,
PAY001945,O001945,Mobile Payment,Completed,2024-09-08 23:11:15
PAY001176,O001176,Bank Transfer,Completed,2024-09-09 00:23:21
PAY006088,O006088,Bank Transfer,Pending,
PAY008259,O008259,Bank Transfer,Completed,2024-09-09 03:00:26
PAY000016,O000016,Bank Transfer,Completed,2024-09-09 02:52:51
PAY007191,O007191,Mobile Payment,Completed,2024-09-09 05:11:28
PAY003583,O003583,Credit Card,Completed,2024-09-09 05:48:32
PAY007758,O007758,Bank Transfer,Completed,2024-09-09 06:17:18
PAY001443,O001443,Bank Transfer,Completed,2024-09-09 06:49:39
PAY008397,O008397,Bank Transfer,Completed,2024-09-09 10:27:15
PAY007577,O007577,Mobile Payment,Completed,2024-09-09 11:36:59
PAY004326,O004326,Credit Card,Completed,2024-09-09 12:25:18
PAY006242,O006242,Bank Transfer,Pending,
PAY001765,O001765,Credit Card,Pending,
PAY007395,O007395,Credit Card,Completed,2024-09-09 15:08:58
PAY007657,O007657,Credit Card,Failed,
PAY002716,O002716,Bank Transfer,Completed,2024-09-10 00:44:05
PAY003480,O003480,Mobile Payment,Completed,2024-09-10 00:41:12
PAY000073,O000073,Mobile Payment,Completed,2024-09-10 02:44:26
PAY009869,O009869,Bank Transfer,Completed,2024-09-10 03:12:56
PAY000638,O000638,Bank Transfer,Completed,2024-09-10 03:52:35
PAY001608,O001608,Credit Card,Completed,2024-09-10 04:27:00
PAY007978,O007978,Bank Transfer,Pending,
PAY008607,O008607,Credit Card,Completed,2024-09-10 06:41:00
PAY002141,O002141,Mobile Payment,Pending,
PAY007592,O007592,Bank Transfer,Completed,2024-09-10 10:38:54
PAY001887,O001887,Credit Card,Completed,2024-09-10 11:36:47
PAY002314,O002314,Mobile Payment,Completed,2024-09-10 13:08:56
PAY009542,O009542,Mobile Payment,Completed,2024-09-10 13:09:24
PAY000238,O000238,Credit Card,Completed,2024-09-10 15:37:21
PAY001500,O001500,Bank Transfer,Completed,2024-09-10 16:46:43
PAY000181,O000181,Credit Card,Pending,
PAY005313,O005313,Credit Card,Completed,2024-09-10 23:27:56
PAY002507,O002507,Bank Transfer,Completed,2024-09-10 22:52:18
PAY004495,O004495,Mobile Payment,Failed,
PAY007985,O007985,Credit Card,Completed,2024-09-11 03:09:17
PAY003271,O003271,Bank Transfer,Completed,2024-09-11 05:35:32
PAY001977,O001977,Credit Card,Completed,2024-09-11 06:39:45
PAY008984,O008984,Credit Card,Completed,2024-09-11 06:23:47
PAY006624,O006624,Mobile Payment,Completed,2024-09-11 07:29:03
PAY005152,O005152,Mobile Payment,Completed,2024-09-11 13:41:39
PAY008478,O008478,Bank Transfer,Completed,2024-09-11 15:15:58
PAY003299,O003299,Credit Card,Completed,2024-09-11 19:12:15
PAY009303,O009303,Mobile Payment,Completed,2024-09-11 22:55:09
PAY001834,O001834,Mobile Payment,Completed,2024-09-12 01:27:42
PAY004711,O004711,Bank Transfer,Completed,2024-09-12 01:48:24
PAY001692,O001692,Mobile Payment,Completed,2024-09-12 02:40:08
PAY002831,O002831,Mobile Payment,Completed,2024-09-12 04:55:29
PAY007662,O007662,Bank Transfer,Completed,2024-09-12 05:11:30
PAY004561,O004561,Mobile Payment,Completed,2024-09-12 06:00:33
PAY002325,O002325,Mobile Payment,Completed,2024-09-12 05:57:14
PAY008064,O008064,Credit Card,Failed,
PAY006805,O006805,Bank Transfer,Completed,2024-09-12 07:53:15
PAY009458,O009458,Mobile Payment,Completed,2024-09-12 09:56:59
PAY001196,O001196,Credit Card,Completed,2024-09-12 11:05:49
PAY006200,O006200,Mobile Payment,Completed,2024-09-12 14:56:23
PAY001671,O001671,Bank Transfer,Completed,2024-09-12 17:21:12
PAY008710,O008710,Mobile Payment,Completed,2024-09-12 20:48:36
PAY007944,O007944,Mobile Payment,Completed,2024-09-12 21:22:43
PAY004072,O004072,Mobile Payment,Completed,2024-09-13 02:11:43
PAY003771,O003771,Mobile Payment,Completed,2024-09-13 10:56:43
PAY004318,O004318,Mobile Payment,Completed,2024-09-13 11:56:56
PAY005617,O005617,Mobile Payment,Completed,2024-09-13 14:14:51
PAY008492,O008492,Credit Card,Completed,2024-09-13 18:34:48
PAY001343,O001343,Credit Card,Completed,2024-09-13 20:02:08
PAY006452,O006452,Credit Card,Completed,2024-09-13 21:18:59
PAY001491,O001491,Mobile Payment,Completed,2024-09-13 21:21:11
PAY009675,O009675,Credit Card,Completed,2024-09-13 21:48:26
PAY006002,O006002,Credit Card,Pending,
PAY005222,O005222,Mobile Payment,Completed,2024-09-14 04:39:33
PAY009307,O009307,Bank Transfer,Completed,2024-09-14 05:31:10
PAY006047,O006047,Mobile Payment,Completed,2024-09-14 05:38:48
PAY006269,O006269,Bank Transfer,Failed,
PAY009248,O009248,Mobile Payment,Completed,2024-09-14 09:46:50
PAY000065,O000065,Bank Transfer,Completed,2024-09-14 14:22:24
PAY005050,O005050,Credit Card,Completed,2024-09-14 13:50:29
PAY001021,O001021,Bank Transfer,Completed,2024-09-14 17:11:29
PAY000843,O000843,Credit Card,Completed,2024-09-14 17:12:40
PAY008718,O008718,Bank Transfer,Completed,2024-09-14 17:40:29
PAY003028,O003028,Mobile Payment,Completed,2024-09-14 19:48:31
PAY000045,O000045,Bank Transfer,Completed,2024-09-14 19:49:15
PAY009627,O009627,Mobile Payment,Completed,2024-09-14 21:05:45
PAY000537,O000537,Bank Transfer,Completed,2024-09-15 00:42:04
PAY006443,O006443,Credit Card,Completed,2024-09-15 03:41:59
PAY000549,O000549,Bank Transfer,Pending,
PAY007038,O007038,Credit Card,Completed,2024-09-15 05:20:58
PAY004380,O004380,Mobile Payment,Completed,2024-09-15 04:58:31
PAY002013,O002013,Mobile Payment,Completed,2024-09-15 07:34:13
PAY005775,O005775,Credit Card,Completed,2024-09-15 11:06:36
PAY007598,O007598,Mobile Payment,Completed,2024-09-16 01:43:52
PAY003400,O003400,Mobile Payment,Completed,2024-09-16 01:22:22
PAY006625,O006625,Mobile Payment,Completed,2024-09-16 04:31:32
PAY000503,O000503,Mobile Payment,Completed,2024-09-16 03:55:18
PAY009730,O009730,Credit Card,Completed,2024-09-16 09:33:06
PAY006646,O006646,Credit Card,Completed,2024-09-16 11:06:44
PAY003367,O003367,Credit Card,Completed,2024-09-16 11:34:56
PAY002144,O002144,Credit Card,Completed,2024-09-16 13:35:00
PAY001379,O001379,Mobile Payment,Completed,2024-09-16 15:24:20
PAY005802,O005802,Credit Card,Failed,
PAY003188,O003188,Bank Transfer,Completed,2024-09-17 01:52:33
PAY008536,O008536,Bank Transfer,Completed,2024-09-17 02:40:29
PAY007640,O007640,Mobile Payment,Completed,2024-09-17 03:33:43
PAY001025,O001025,Bank Transfer,Completed,2024-09-17 08:59:59
PAY001979,O001979,Credit Card,Completed,2024-09-17 11:03:59
PAY000233,O000233,Bank Transfer,Completed,2024-09-17 11:45:14
PAY000707,O000707,Mobile Payment,Completed,2024-09-17 12:24:51
PAY001228,O001228,Credit Card,Completed,2024-09-17 16:41:39
PAY009197,O009197,Credit Card,Completed,2024-09-17 16:18:47
PAY007240,O007240,Bank Transfer,Completed,2024-09-17 17:26:53
PAY000921,O000921,Mobile Payment,Completed,2024-09-18 02:35:45
PAY007011,O007011,Credit Card,Completed,2024-09-18 04:43:03
PAY005933,O005933,Mobile Payment,Completed,2024-09-18 05:28:35
PAY000192,O000192,Credit Card,Completed,2024-09-18 05:15:38
PAY001735,O001735,Mobile Payment,Completed,2024-09-18 07:34:07
PAY008466,O008466,Bank Transfer,Completed,2024-09-18 07:16:14
PAY001178,O001178,Mobile Payment,Failed,
PAY009612,O009612,Mobile Payment,Completed,2024-09-18 09:11:42
PAY003321,O003321,Bank Transfer,Completed,2024-09-18 08:23:24
PAY008282,O008282,Credit Card,Completed,2024-09-18 12:19:12
PAY009629,O009629,Mobile Payment,Completed,2024-09-18 12:32:24
PAY008985,O008985,Credit Card,Completed,2024-09-18 13:56:28
PAY007024,O007024,Mobile Payment,Completed,2024-09-18 15:09:46
PAY001073,O001073,Credit Card,Completed,2024-09-18 15:34:14
PAY006623,O006623,Mobile Payment,Completed,2024-09-18 18:43:10
PAY005569,O005569,Bank Transfer,Completed,2024-09-18 21:35:02
PAY003075,O003075,Mobile Payment,Completed,2024-09-18 22:18:26
PAY004490,O004490,Credit Card,Completed,2024-09-18 22:10:31
PAY009185,O009185,Bank Transfer,Completed,2024-09-18 23:27:49
PAY004619,O004619,Mobile Payment,Completed,2024-09-19 00:17:45
PAY009330,O009330,Bank Transfer,Completed,2024-09-18 23:47:05
PAY006441,O006441,Bank Transfer,Completed,2024-09-19 00:15:50
PAY000239,O000239,Credit Card,Completed,2024-09-19 05:03:51
PAY008551,O008551,Mobile Payment,Failed,
PAY005870,O005870,Mobile Payment,Completed,2024-09-19 06:42:31
PAY007716,O007716,Mobile Payment,Failed,
PAY006159,O006159,Mobile Payment,Completed,2024-09-19 11:42:30
PAY005197,O005197,Credit Card,Completed,2024-09-19 13:09:10
PAY006952,O006952,Bank Transfer,Completed,2024-09-19 14:37:59
PAY006065,O006065,Mobile Payment,Completed,2024-09-19 15:03:36
PAY006836,O006836,Bank Transfer,Completed,2024-09-19 16:05:13
PAY003677,O003677,Bank Transfer,Completed,2024-09-19 17:05:09
PAY009708,O009708,Mobile Payment,Completed,2024-09-19 16:42:55
PAY005383,O005383,Bank Transfer,Completed,2024-09-19 20:58:49
PAY002149,O002149,Mobile Payment,Completed,2024-09-19 22:02:34
PAY004042,O004042,Bank Transfer,Completed,2024-09-19 22:51:37
PAY008257,O008257,Mobile Payment,Completed,2024-09-19 23:53:15
PAY001210,O001210,Credit Card,Completed,2024-09-20 01:03:56
PAY003630,O003630,Credit Card,Completed,2024-09-20 00:25:59
PAY006942,O006942,Mobile Payment,Completed,2024-09-20 01:15:47
PAY008241,O008241,Credit Card,Completed,2024-09-20 02:18:11
PAY002447,O002447,Credit Card,Completed,2024-09-20 04:30:21
PAY000989,O000989,Bank Transfer,Completed,2024-09-20 08:42:39
PAY003670,O003670,Credit Card,Pending,
PAY005875,O005875,Mobile Payment,Completed,2024-09-20 17:34:33
PAY008975,O008975,Credit Card,Completed,2024-09-20 18:55:46
PAY006474,O006474,Credit Card,Completed,2024-09-20 19:42:52
PAY003228,O003228,Credit Card,Pending,
PAY001609,O001609,Mobile Payment,Pending,
PAY004351,O004351,Bank Transfer,Failed,
PAY003996,O003996,Bank Transfer,Completed,2024-09-21 08:58:00
PAY007512,O007512,Bank Transfer,Completed,2024-09-21 09:47:35
PAY003614,O003614,Bank Transfer,Completed,2024-09-21 10:51:05
PAY002516,O002516,Credit Card,Completed,2024-09-21 13:06:40
PAY002618,O002618,Mobile Payment,Completed,2024-09-21 14:13:14
PAY000689,O000689,Bank Transfer,Completed,2024-09-21 15:08:17
PAY002168,O002168,Bank Transfer,Completed,2024-09-21 18:38:04
PAY006912,O006912,Mobile Payment,Completed,2024-09-21 20:08:45
PAY001856,O001856,Bank Transfer,Completed,2024-09-21 21:38:42
PAY004423,O004423,Credit Card,Completed,2024-09-21 22:47:57
PAY008603,O008603,Bank Transfer,Completed,2024-09-22 01:42:45
PAY000627,O000627,Bank Transfer,Completed,2024-09-22 02:23:31
PAY006422,O006422,Mobile Payment,Completed,2024-09-22 05:28:29
PAY005153,O005153,Credit Card,Completed,2024-09-22 07:51:35
PAY001606,O001606,Bank Transfer,Pending,
PAY002568,O002568,Credit Card,Completed,2024-09-22 10:55:45
PAY002756,O002756,Credit Card,Completed,2024-09-22 16:21:43
PAY006765,O006765,Credit Card,Completed,2024-09-22 20:11:05
PAY007537,O007537,Bank Transfer,Failed,
PAY007714,O007714,Credit Card,Pending,
PAY005034,O005034,Mobile Payment,Completed,2024-09-22 23:19:05
PAY003298,O003298,Bank Transfer,Completed,2024-09-23 01:50:14
PAY001425,O001425,Mobile Payment,Completed,2024-09-23 01:49:55
PAY005299,O005299,Bank Transfer,Completed,2024-09-23 03:45:21
PAY004530,O004530,Bank Transfer,Completed,2024-09-23 05:06:46
PAY007356,O007356,Mobile Payment,Completed,2024-09-23 06:32:01
PAY000058,O000058,Bank Transfer,Completed,2024-09-23 07:12:03
PAY009453,O009453,Credit Card,Completed,2024-09-23 07:14:29
PAY001731,O001731,Bank Transfer,Completed,2024-09-23 08:37:00
PAY003673,O003673,Mobile Payment,Completed,2024-09-23 08:51:40
PAY009613,O009613,Bank Transfer,Completed,2024-09-23 08:37:26
PAY003964,O003964,Credit Card,Completed,2024-09-23 10:33:44
PAY000533,O000533,Mobile Payment,Completed,2024-09-23 10:21:06
PAY001034,O001034,Credit Card,Completed,2024-09-23 14:39:21
PAY004519,O004519,Credit Card,Completed,2024-09-23 14:58:04
PAY006713,O006713,Credit Card,Failed,
PAY002708,O002708,Bank Transfer,Completed,2024-09-23 15:54:43
PAY001369,O001369,Mobile Payment,Completed,2024-09-23 17:56:08
PAY009803,O009803,Mobile Payment,Pending,
PAY007975,O007975,Bank Transfer,Pending,
PAY001720,O001720,Credit Card,Completed,2024-09-24 06:12:30
PAY004681,O004681,Credit Card,Completed,2024-09-24 07:26:51
PAY000611,O000611,Bank Transfer,Completed,2024-09-24 11:24:56
PAY009161,O009161,Credit Card,Completed,2024-09-24 12:31:42
PAY000499,O000499,Credit Card,Completed,2024-09-24 13:23:51
PAY007054,O007054,Credit Card,Completed,2024-09-24 17:04:48
PAY007298,O007298,Mobile Payment,Completed,2024-09-24 18:42:01
PAY009177,O009177,Credit Card,Completed,2024-09-24 19:57:03
PAY004298,O004298,Credit Card,Completed,2024-09-24 21:42:54
PAY000846,O000846,Bank Transfer,Completed,2024-09-24 23:12:44
PAY003608,O003608,Credit Card,Completed,2024-09-25 01:16:31
PAY007868,O007868,Mobile Payment,Completed,2024-09-25 01:34:00
PAY005096,O005096,Mobile Payment,Completed,2024-09-25 04:50:36
PAY006202,O006202,Credit Card,Completed,2024-09-25 05:47:02
PAY004366,O004366,Credit Card,Completed,2024-09-25 08:09:03
PAY002720,O002720,Mobile Payment,Completed,2024-09-25 16:35:17
PAY007410,O007410,Credit Card,Completed,2024-09-25 17:21:13
PAY009486,O009486,Bank Transfer,Completed,2024-09-25 17:29:19
PAY003567,O003567,Bank Transfer,Completed,2024-09-25 21:28:26
PAY006706,O006706,Mobile Payment,Completed,2024-09-25 20:40:56
PAY008684,O008684,Credit Card,Completed,2024-09-25 21:34:02
PAY005037,O005037,Bank Transfer,Completed,2024-09-26 01:58:46
PAY003754,O003754,Mobile Payment,Completed,2024-09-26 03:41:16
PAY006733,O006733,Mobile Payment,Completed,2024-09-26 05:46:43
PAY000761,O000761,Bank Transfer,Completed,2024-09-26 06:04:12
PAY003201,O003201,Credit Card,Completed,2024-09-26 07:59:58
PAY002963,O002963,Bank Transfer,Completed,2024-09-26 08:12:30
PAY006562,O006562,Mobile Payment,Completed,2024-09-26 10:25:49
PAY005495,O005495,Mobile Payment,Completed,2024-09-26 10:13:41
PAY003180,O003180,Mobile Payment,Completed,2024-09-26 12:58:11
PAY003440,O003440,Mobile Payment,Completed,2024-09-26 15:37:56
PAY005595,O005595,Credit Card,Pending,
PAY008998,O008998,Credit Card,Completed,2024-09-26 18:15:30
PAY004404,O004404,Mobile Payment,Completed,2024-09-26 18:29:31
PAY005765,O005765,Bank Transfer,Completed,2024-09-26 21:00:57
PAY004163,O004163,Mobile Payment,Completed,2024-09-26 21:50:02
PAY003528,O003528,Bank Transfer,Completed,2024-09-26 23:20:59
PAY005945,O005945,Bank Transfer,Completed,2024-09-27 01:15:59
PAY005106,O005106,Credit Card,Completed,2024-09-27 04:07:54
PAY007793,O007793,Credit Card,Pending,
PAY001324,O001324,Credit Card,Completed,2024-09-27 16:40:43
PAY002055,O002055,Mobile Payment,Completed,2024-09-27 18:53:57
PAY001774,O001774,Mobile Payment,Completed,2024-09-27 19:22:43
PAY001698,O001698,Mobile Payment,Completed,2024-09-27 19:41:44
PAY008491,O008491,Credit Card,Completed,2024-09-27 20:01:01
PAY000056,O000056,Bank Transfer,Completed,2024-09-27 20:30:22
PAY000260,O000260,Credit Card,Completed,2024-09-27 22:53:19
PAY009992,O009992,Bank Transfer,Completed,2024-09-27 23:27:53
PAY002433,O002433,Credit Card,Completed,2024-09-27 23:36:13
PAY004778,O004778,Credit Card,Completed,2024-09-27 23:17:41
PAY007418,O007418,Mobile Payment,Completed,2024-09-28 03:13:25
PAY002757,O002757,Mobile Payment,Completed,2024-09-28 02:37:30
PAY008920,O008920,Credit Card,Completed,2024-09-28 03:13:02
PAY005898,O005898,Credit Card,Completed,2024-09-28 08:06:15
PAY002411,O002411,Bank Transfer,Completed,2024-09-28 10:00:50
PAY002286,O002286,Bank Transfer,Completed,2024-09-28 11:09:47
PAY001663,O001663,Credit Card,Completed,2024-09-28 12:32:26
PAY008801,O008801,Credit Card,Completed,2024-09-28 14:23:43
PAY006091,O006091,Credit Card,Failed,
PAY000780,O000780,Bank Transfer,Completed,2024-09-28 22:10:20
PAY008081,O008081,Mobile Payment,Completed,2024-09-28 22:21:14
PAY007022,O007022,Credit Card,Completed,2024-09-28 23:08:43
PAY001564,O001564,Bank Transfer,Completed,2024-09-28 23:21:15
PAY000271,O000271,Credit Card,Failed,
PAY007472,O007472,Mobile Payment,Completed,2024-09-28 23:57:10
